"","V1","trialid","ppid","block","maxyr","onsettime","dn","ttlc.failure","rt","disengage_trialtime","world_x_disengaged","world_z_disengaged","world_x_onset","world_z_onset","peak_swa","peak_sr","disengaged","early.disengagement","ttlc.takeover","X","steeringbias_disengaged","failure.point","remove"
"713",2780,"4_3_6_1.5_D",4,3,6,1.5,"D",4.02,3.2,4.2,-0.04379927739501,33.7121238708496,0.00669887755066156,12.1361894607544,43.9200004935265,2.16000035405159,1,FALSE,0.819999999999999,2811,-2.618078589652,"Straight",FALSE
"714",2781,"4_3_6_1.5_N",4,3,6,1.5,"N",4.02,2.86666666666667,3.86666666666667,-0.0342830903828144,31.1692371368408,0.00789807364344597,12.2369165420532,45.0899988412857,3.06000083684921,1,FALSE,1.15333333333333,2812,-2.07691070750014,"Straight",FALSE
"715",2782,"4_3_6_11_D",4,3,6,11,"D",2.57,1.2,12.2,26.6545562744141,90.5649566650391,20.2843036651611,83.3666000366211,34.7400006651878,1.88999980688095,1,FALSE,1.37,2813,-12.1363144579273,"Bend exit",FALSE
"716",2783,"4_3_6_11_N",4,3,6,11,"N",2.57,1.1666666666667,12.1666666666667,26.4745445251465,90.3789825439453,20.2852096557617,83.3855438232422,31.3199990987778,1.35000139474869,1,FALSE,1.4033333333333,2814,-12.1191615120665,"Bend exit",FALSE
"717",2784,"4_3_6_5_D",4,3,6,5,"D",2,0.76666666666667,5.76666666666667,1.74113941192627,46.3481979370117,0.966183185577393,40.261417388916,42.7499994635582,1.97999998927117,1,FALSE,1.23333333333333,2815,-4.71747547894041,"Bend entry",FALSE
"718",2786,"4_4_13_1.5_D",4,4,13,1.5,"D",3.23,2.316667,3.316667,0.03789189,26.82598,0.002301966,12.31688,59.13,2.789999,1,FALSE,0.913333,2817,-2.74167124530194,"Straight",FALSE
"719",2788,"4_4_13_11_D",4,4,13,11,"D",1.63,0.716670000000001,11.71667,42.82855,67.33877,37.09491,67.34924,79.29,3.15,1,FALSE,0.913329999999999,2819,-16.3204352674612,"Bend exit",FALSE
"720",2789,"4_4_13_11_N",4,4,13,11,"N",1.63,0.966670000000001,11.96667,44.84131,67.20785,37.09608,67.22203,76.59,2.07,1,FALSE,0.663329999999999,2820,-16.3698372580733,"Bend exit",FALSE
"721",2790,"4_4_13_5_D",4,4,13,5,"D",1.38,0.75,5.75,3.562933,45.7693,1.999796,39.97059,90,4.410002,1,FALSE,0.63,2821,-9.18150598421432,"Bend entry",FALSE
"722",2802,"4_4_6_1.5_D",4,4,6,1.5,"D",4.02,2.78333333333333,3.78333333333333,-0.0259270779788494,30.7335948944092,0.0105886049568653,12.4677152633667,28.1699994206429,2.16000035405159,1,FALSE,1.23666666666667,2833,-1.98504387951284,"Straight",FALSE
"723",2803,"4_4_6_1.5_N",4,4,6,1.5,"N",4.02,3.05,4.05,-0.0409770607948303,32.5280342102051,0.00664716772735119,12.1290044784546,35.0999987125397,3.14999967813492,1,FALSE,0.97,2834,-2.3576204585878,"Straight",FALSE
"724",2804,"4_4_6_11_D",4,4,6,11,"D",2.57,1,12,25.5799465179443,89.2025985717773,20.2749919891357,83.2071990966797,34.5600003004074,1.35000005364418,1,FALSE,1.57,2835,-11.8492816774014,"Bend exit",FALSE
"725",2805,"4_4_6_11_N",4,4,6,11,"N",2.57,1.1,12.1,26.1069297790527,89.8955459594727,20.2743282318115,83.3026351928711,29.5200008153915,0.990000665187836,1,FALSE,1.47,2836,-12.0078194353851,"Bend exit",FALSE
"726",2806,"4_4_6_5_D",4,4,6,5,"D",2,0.76666666666667,5.76666666666667,1.73324346542358,46.175910949707,0.959377884864807,40.0894775390625,36.9900012016296,2.60999858379364,1,FALSE,1.23333333333333,2837,-4.66028963785301,"Bend entry",FALSE
"727",2808,"4_4_6_8_D",4,4,6,8,"D",1.9,0.616666666666671,8.61666666666667,9.30615139007568,67.6293106079102,7.24274635314941,63.145824432373,38.8800010085106,1.53000175952911,1,FALSE,1.28333333333333,2839,-8.71667366130267,"Bend apex",FALSE
"728",3479,"5_1_13_1.5_D",5,1,13,1.5,"D",3.23,2.85,3.85,0.04919512,31.00075,0.00260566,12.20129,73.98,3.15,1,FALSE,0.38,3517,-4.16139530599131,"Straight",FALSE
"729",3480,"5_1_13_1.5_N",5,1,13,1.5,"N",3.23,2.183333,3.183333,0.0355191,25.61409,0.002763254,12.14189,52.29,2.879999,1,FALSE,1.046667,3518,-2.39441812949646,"Straight",FALSE
"730",3481,"5_1_13_11_D",5,1,13,11,"D",1.63,0.6,11.6,41.90945,67.21293,37.09647,67.22175,83.34,2.609999,1,FALSE,1.03,3519,-16.1306060180555,"Bend exit",FALSE
"731",3483,"5_1_13_5_D",5,1,13,5,"D",1.38,0.583333,5.583333,3.214509,44.46097,1.999635,39.95346,90,5.580003,1,FALSE,0.796667,3521,-8.57630620853693,"Bend entry",FALSE
"732",3484,"5_1_13_5_N",5,1,13,5,"N",1.38,0.566667,5.566667,3.180295,44.3488,1.999687,39.96869,90,3.419999,1,FALSE,0.813333,3522,-8.5292816016023,"Bend entry",FALSE
"733",3492,"5_1_6_1.5_D",5,1,6,1.5,"D",4.02,3.56666666666667,4.56666666666667,-0.0506189838051796,36.6619758605957,0.00664560031145811,12.1307744979858,84.4200021028519,4.58999991416931,1,FALSE,0.45333333333333,3530,-3.33825088942966,"Straight",FALSE
"734",3493,"5_1_6_1.5_N",5,1,6,1.5,"N",4.02,2.88333333333333,3.88333333333333,-0.0374304167926311,31.209529876709,0.00681324815377593,12.1434965133667,37.7099999785423,1.35000005364418,1,FALSE,1.13666666666667,3531,-2.08758534431525,"Straight",FALSE
"735",3494,"5_1_6_11_D",5,1,6,11,"D",2.57,1.1166666666667,12.1166666666667,26.1960563659668,89.9593811035156,20.2756729125977,83.2681350708008,51.0299974679947,2.07000017166138,1,FALSE,1.4533333333333,3532,-11.9952070981083,"Bend exit",FALSE
"736",3495,"5_1_6_11_N",5,1,6,11,"N",2.57,1.7,12.7,29.2840900421143,93.5340270996094,20.2802276611328,83.3253784179688,44.2800012230873,1.25999987125397,1,FALSE,0.870000000000001,3533,-12.5901752061068,"Bend exit",FALSE
"737",3496,"5_1_6_5_D",5,1,6,5,"D",2,0.86666666666667,5.86666666666667,1.83703136444092,47.0299949645996,0.961830317974091,40.150146484375,89.9100011587143,4.05000150203705,1,FALSE,1.13333333333333,3534,-4.88645942131049,"Bend entry",FALSE
"738",3497,"5_1_6_5_N",5,1,6,5,"N",2,1.23333333333333,6.23333333333333,2.20982193946838,49.9911231994629,0.963857233524322,40.2009048461914,64.4400018453598,2.61000126600266,1,FALSE,0.76666666666667,3535,-5.72370876847334,"Bend entry",FALSE
"739",3499,"5_1_6_8_N",5,1,6,8,"N",1.9,0.65,8.65,9.42343902587891,67.863037109375,7.24059724807739,63.1406898498535,71.4600026607513,1.88999980688096,1,FALSE,1.25,3537,-8.76560267018184,"Bend apex",FALSE
"740",3500,"5_2_13_1.5_D",5,2,13,1.5,"D",3.23,2.583333,3.583333,0.04219319,29.10276,0.001914007,12.45973,63.09,3.060001,1,FALSE,0.646667,3538,-3.47382742650921,"Straight",FALSE
"741",3501,"5_2_13_1.5_N",5,2,13,1.5,"N",3.23,2.633333,3.633333,0.04535996,29.19434,0.0027951,12.12952,55.8,2.429998,1,FALSE,0.596667,3539,-3.50271015561472,"Straight",FALSE
"742",3502,"5_2_13_11_D",5,2,13,11,"D",1.63,0.75,11.75,43.09648,67.23231,37.09468,67.25945,89.55,2.700003,1,FALSE,0.88,3540,-16.235238591955,"Bend exit",FALSE
"743",3503,"5_2_13_11_N",5,2,13,11,"N",1.63,0.633330000000001,11.63333,42.15854,67.44543,37.09174,67.46805,83.79,4.499996,1,FALSE,0.996669999999999,3541,-16.3788897863251,"Bend exit",FALSE
"744",3504,"5_2_13_5_D",5,2,13,5,"D",1.38,0.6,5.6,3.249228,44.58902,1.999402,39.95189,90,4.860002,1,FALSE,0.78,3542,-8.6335960024223,"Bend entry",FALSE
"745",3505,"5_2_13_5_N",5,2,13,5,"N",1.38,0.733333,5.733333,3.527245,45.6619,1.999795,39.99511,90,4.229999,1,FALSE,0.646667,3543,-9.1358580999063,"Bend entry",FALSE
"746",3506,"5_2_13_8_D",5,2,13,8,"D",1.3,0.533333000000001,8.533333,18.14986,62.36271,14.79973,59.71964,90,7.290003,1,FALSE,0.766666999999999,3544,-14.6901000775687,"Bend apex",FALSE
"747",3514,"5_2_6_1.5_D",5,2,6,1.5,"D",4.02,3.15,4.15,-0.0387112274765968,33.4572219848633,0.00812115706503391,12.2557430267334,45.8100003004074,2.33999937772751,1,FALSE,0.869999999999999,3552,-2.5558724754512,"Straight",FALSE
"748",3515,"5_2_6_1.5_N",5,2,6,1.5,"N",4.02,3.11666666666667,4.11666666666667,-0.0318461209535599,33.3812370300293,0.0103784231469035,12.4489860534668,32.490000128746,1.88999980688095,1,FALSE,0.90333333333333,3553,-2.53251252355554,"Straight",FALSE
"749",3516,"5_2_6_11_D",5,2,6,11,"D",2.57,1.0333333333333,12.0333333333333,25.7652530670166,89.5045013427734,20.2786254882812,83.3039093017578,40.4999989271164,0.90000182390213,1,FALSE,1.5366666666667,3554,-11.9480397477174,"Bend exit",FALSE
"750",3517,"5_2_6_11_N",5,2,6,11,"N",2.57,1.0166666666667,12.0166666666667,25.67018699646,89.3723068237305,20.2782459259033,83.2787475585938,38.3399999141693,0.81000030040741,1,FALSE,1.5533333333333,3555,-11.9141007646536,"Bend exit",FALSE
"751",3518,"5_2_6_5_D",5,2,6,5,"D",2,1.15,6.15,2.12086176872253,49.2329559326172,0.960077106952667,40.1049652099609,80.7300013303757,4.04999881982804,1,FALSE,0.85,3556,-5.49386213622446,"Bend entry",FALSE
"752",3519,"5_2_6_5_N",5,2,6,5,"N",2,0.85,5.85,1.81549143791199,46.96484375,0.964373469352722,40.2156410217285,41.2200003862381,1.4400002360344,1,FALSE,1.15,3557,-4.88170814175761,"Bend entry",FALSE
"753",3520,"5_2_6_8_D",5,2,6,8,"D",1.9,0.699999999999999,8.7,9.59332370758057,68.2372131347656,7.24292087554932,63.1531600952149,45,1.70999944210052,1,FALSE,1.2,3558,-8.85936126366407,"Bend apex",FALSE
"754",3521,"5_2_6_8_N",5,2,6,8,"N",1.9,0.68333333333333,8.68333333333333,9.5459098815918,68.233772277832,7.25031471252441,63.2697410583496,52.7400022745133,1.25999987125396,1,FALSE,1.21666666666667,3559,-8.89474852526414,"Bend apex",FALSE
"755",3522,"5_3_13_1.5_D",5,3,13,1.5,"D",3.23,2.466667,3.466667,0.04078696,28.03521,0.002282832,12.32534,48.51,1.26,1,FALSE,0.763333,3560,-3.11707975354513,"Straight",FALSE
"756",3523,"5_3_13_1.5_N",5,3,13,1.5,"N",3.23,2.466667,3.466667,0.04205397,27.86307,0.002802025,12.12945,52.74,1.800001,1,FALSE,0.763333,3561,-3.06024662280164,"Straight",FALSE
"757",3524,"5_3_13_11_D",5,3,13,11,"D",1.63,0.68333,11.68333,42.5762,67.21069,37.09674,67.22073,90,3.060004,1,FALSE,0.94667,3562,-16.1739285685561,"Bend exit",FALSE
"758",3525,"5_3_13_5_D",5,3,13,5,"D",1.38,0.683333,5.683333,3.421447,45.41346,1.998329,40.13316,90,7.47,1,FALSE,0.696667,3563,-9.04845388999576,"Bend entry",FALSE
"759",3526,"5_3_13_5_N",5,3,13,5,"N",1.38,0.65,5.65,3.353882,45.01186,1.9997,39.98802,90,7.380002,1,FALSE,0.73,3564,-8.83261343807765,"Bend entry",FALSE
"760",3527,"5_3_13_8_D",5,3,13,8,"D",1.3,0.533333000000001,8.533333,18.15924,62.45765,14.79875,59.82502,90,6.570001,1,FALSE,0.766666999999999,3565,-14.7750940347443,"Bend apex",FALSE
"761",3528,"5_3_13_8_N",5,3,13,8,"N",1.3,0.533333000000001,8.533333,18.16255,62.35482,14.79963,59.72037,90,9.090001,1,FALSE,0.766666999999999,3566,-14.6781178665821,"Bend apex",FALSE
"762",3537,"5_3_6_1.5_D",5,3,6,1.5,"D",4.02,3.01666666666667,4.01666666666667,-0.0396586582064629,32.2838668823242,0.00690394593402743,12.1514492034912,35.9099990129471,1.80000096559525,1,FALSE,1.00333333333333,3575,-2.30570063844186,"Straight",FALSE
"763",3538,"5_3_6_1.5_N",5,3,6,1.5,"N",4.02,2.68333333333333,3.68333333333333,-0.0304939206689596,29.7207164764404,0.00810744054615498,12.2548770904541,35.1900002360344,1.5299990773201,1,FALSE,1.33666666666667,3576,-1.80434491230006,"Straight",FALSE
"764",3539,"5_3_6_11_D",5,3,6,11,"D",2.57,0.6833333333333,11.6833333333333,23.9015960693359,87.3723449707031,20.2760677337646,83.2746047973633,45.4499995708466,2.07000017166138,1,FALSE,1.8866666666667,3577,-11.6324635782146,"Bend exit",FALSE
"765",3540,"5_3_6_11_N",5,3,6,11,"N",2.57,1.15,12.15,26.3722648620606,90.1261825561523,20.2742214202881,83.2339706420898,48.1500023603439,1.25999987125397,1,FALSE,1.42,3578,-12.000474083948,"Bend exit",FALSE
"766",3541,"5_3_6_5_D",5,3,6,5,"D",2,0.65,5.65,1.61554980278015,45.2502899169922,0.959481716156006,40.0900192260742,53.2800006866455,2.42999821901321,1,FALSE,1.35,3579,-4.42970395837003,"Bend entry",FALSE
"767",3542,"5_3_6_5_N",5,3,6,5,"N",2,1,6,1.96019732952118,48.0412788391113,0.959867477416992,40.1015014648438,74.3399977684021,2.88000047206879,1,FALSE,1,3580,-5.16496458439414,"Bend entry",FALSE
"768",3543,"5_3_6_8_D",5,3,6,8,"D",1.9,0.866666666666671,8.86666666666667,10.1610975265503,69.5630111694336,7.24995136260986,63.2679405212402,53.0999976396561,2.34000205993652,1,FALSE,1.03333333333333,3581,-9.23247229191847,"Bend apex",FALSE
"769",3544,"5_4_13_1.5_D",5,4,13,1.5,"D",3.23,2.683333,3.683333,0.04594617,29.66381,0.00262517,12.19827,43.2,2.250001,1,FALSE,0.546667,3582,-3.66783901731425,"Straight",FALSE
"770",3545,"5_4_13_1.5_N",5,4,13,1.5,"N",3.23,2.433333,3.433333,0.04086741,27.64575,0.002599997,12.20273,43.2,2.16,1,FALSE,0.796667,3583,-2.99202304875044,"Straight",FALSE
"771",3546,"5_4_13_11_N",5,4,13,11,"N",1.63,0.68333,11.68333,42.56133,67.32111,37.09386,67.34579,81.18,3.78,1,FALSE,0.94667,3584,-16.282946698339,"Bend exit",FALSE
"772",3547,"5_4_13_5_D",5,4,13,5,"D",1.38,0.55,5.55,3.134021,44.23558,1.999722,39.98141,90,2.790002,1,FALSE,0.83,3585,-8.49102615621138,"Bend entry",FALSE
"773",3548,"5_4_13_5_N",5,4,13,5,"N",1.38,0.55,5.55,3.143357,44.42206,1.998202,40.17273,90,5.220003,1,FALSE,0.83,3586,-8.60505145790284,"Bend entry",FALSE
"774",3550,"5_4_13_8_N",5,4,13,8,"N",1.3,0.6,8.6,18.5802,62.69548,14.80004,59.73426,90,6.389998,1,FALSE,0.7,3588,-14.844666889625,"Bend apex",FALSE
"775",3557,"5_4_6_1.5_D",5,4,6,1.5,"D",4.02,3.06666666666667,4.06666666666667,-0.041112519800663,32.6533699035644,0.0067692194133997,12.1421146392822,35.639999806881,2.15999901294708,1,FALSE,0.95333333333333,3596,-2.38414715522278,"Straight",FALSE
"776",3558,"5_4_6_1.5_N",5,4,6,1.5,"N",4.02,2.8,3.8,-0.0359948389232159,30.5447998046875,0.00683888606727123,12.1454095840454,43.1999990344048,2.42999956011772,1,FALSE,1.22,3597,-1.95956451172075,"Straight",FALSE
"777",3559,"5_4_6_11_D",5,4,6,11,"D",2.57,1.0166666666667,12.0166666666667,25.6683616638184,89.3137512207031,20.271369934082,83.2133483886719,40.6799992918968,1.53000175952911,1,FALSE,1.5533333333333,3598,-11.8720715042406,"Bend exit",FALSE
"778",3560,"5_4_6_11_N",5,4,6,11,"N",2.57,0.699999999999999,11.7,23.9753398895264,87.4034271240234,20.2703533172607,83.2016983032227,29.1600000858307,1.08000218868256,1,FALSE,1.87,3599,-11.605381221266,"Bend exit",FALSE
"779",3561,"5_4_6_5_D",5,4,6,5,"D",2,0.7,5.7,1.66604566574097,45.6472091674805,0.95937991142273,40.0891723632812,42.7499994635582,1.35000139474869,1,FALSE,1.3,3600,-4.5273119790125,"Bend entry",FALSE
"780",3562,"5_4_6_5_N",5,4,6,5,"N",2,0.81666666666667,5.81666666666667,1.78787922859192,46.6630935668945,0.963043928146362,40.1804351806641,53.9099979400635,1.80000096559525,1,FALSE,1.18333333333333,3601,-4.79260989534559,"Bend entry",FALSE
"781",3563,"5_4_6_8_D",5,4,6,8,"D",1.9,0.616666666666671,8.61666666666667,9.3144645690918,67.7548599243164,7.25044393539429,63.2714500427246,46.0800021886826,0.990000665187843,1,FALSE,1.28333333333333,3602,-8.78625759903925,"Bend apex",FALSE
"782",3564,"5_4_6_8_N",5,4,6,8,"N",1.9,0.58333333333333,8.58333333333333,9.20550346374512,67.4165115356445,7.2460036277771,63.1783981323242,37.6200011372566,1.35000005364418,1,FALSE,1.31666666666667,3603,-8.66797883460062,"Bend apex",FALSE
"783",3635,"6_1_13_11_N",6,1,13,11,"N",1.63,1.08333,12.08333,45.76591,67.20383,37.09682,67.21972,87.93,2.969999,1,FALSE,0.54667,3676,-16.4657056918734,"Bend exit",FALSE
"784",3648,"6_1_6_1.5_D",6,1,6,1.5,"D",4.02,3.55,4.55,-0.0503621511161327,36.5109252929688,0.00669179111719131,12.1357593536377,52.2899973392487,2.970000654459,1,FALSE,0.47,3689,-3.29907651665046,"Straight",FALSE
"785",3649,"6_1_6_1.5_N",6,1,6,1.5,"N",4.02,3.78333333333333,4.78333333333333,-0.0482015535235405,38.5671348571777,0.00864833872765303,12.3006572723389,60.1199984550476,3.51000040769577,1,FALSE,0.23666666666667,3690,-3.85143443809919,"Straight",FALSE
"786",3650,"6_1_6_11_D",6,1,6,11,"D",2.57,2.1833333333333,13.1833333333333,31.86354637146,96.4539031982422,20.2863521575928,83.3729248046875,70.1099985837936,3.0599981546402,1,FALSE,0.3866666666667,3691,-13.7366072374708,"Bend exit",FALSE
"787",3652,"6_1_6_5_D",6,1,6,5,"D",2,1.55,6.55,2.52384376525879,52.3927116394043,0.959472954273224,40.0902976989746,75.4199999570847,3.41999888420105,1,FALSE,0.45,3693,-6.46508217935753,"Bend entry",FALSE
"788",3653,"6_1_6_5_N",6,1,6,5,"N",2,1.11666666666667,6.11666666666667,2.09035658836365,49.0164566040039,0.962934076786041,40.1553688049316,48.6000019311905,1.79999828338624,1,FALSE,0.88333333333333,3694,-5.43408865823142,"Bend entry",FALSE
"789",3657,"6_2_13_1.5_N",6,2,13,1.5,"N",3.23,3.216667,4.216667,0.05629243,33.92947,0.002563036,12.21867,90,3.51,1,FALSE,0.0133329999999998,3698,-5.36917094737407,"Straight",FALSE
"790",3673,"6_2_6_11_D",6,2,6,11,"D",2.57,1.4666666666667,12.4666666666667,28.0647163391113,92.1854248046875,20.2873573303223,83.39794921875,50.6700021028519,2.52000242471695,1,FALSE,1.1033333333333,3714,-12.3943524591259,"Bend exit",FALSE
"791",3674,"6_2_6_11_N",6,2,6,11,"N",2.57,2.1333333333333,13.1333333333333,31.5806407928467,95.9667434692383,20.2708148956299,83.1831512451172,45.8100003004074,1.98000133037567,1,FALSE,0.436666666666699,3715,-13.4100799154896,"Bend exit",FALSE
"792",3676,"6_2_6_5_N",6,2,6,5,"N",2,1.61666666666667,6.61666666666667,2.60072064399719,53.1194953918457,0.967071771621704,40.2907409667969,90,5.94000399112703,1,FALSE,0.38333333333333,3717,-6.71826166229828,"Bend entry",FALSE
"793",3679,"6_3_13_1.5_D",6,3,13,1.5,"D",3.23,3.233333,4.233333,0.05670931,34.08165,0.002566937,12.21548,90,8.010001,1,FALSE,-0.00333300000000003,3720,-5.43672064248181,"Straight",FALSE
"794",3680,"6_3_13_1.5_N",6,3,13,1.5,"N",3.23,2.816667,3.816667,0.04769507,30.83581,0.002289354,12.31984,65.43,2.88,1,FALSE,0.413333,3721,-4.099607700148,"Straight",FALSE
"795",3696,"6_3_6_11_D",6,3,6,11,"D",2.57,2.0666666666667,13.0666666666667,31.2480449676514,95.7402191162109,20.2830924987793,83.3502655029297,60.300001502037,2.60999858379364,1,FALSE,0.5033333333333,3737,-13.3540786617585,"Bend exit",FALSE
"796",3697,"6_3_6_11_N",6,3,6,11,"N",2.57,1.0666666666667,12.0666666666667,25.9575328826904,89.9057083129883,20.2982711791992,83.513069152832,34.9200010299683,1.88999980688095,1,FALSE,1.5033333333333,3738,-12.1157462680147,"Bend exit",FALSE
"797",3698,"6_3_6_5_D",6,3,6,5,"D",2,0.88333333333333,5.88333333333333,1.8587931394577,47.2702941894531,0.96605259180069,40.258243560791,40.1400008797646,1.35000005364418,1,FALSE,1.11666666666667,3739,-4.95861460485121,"Bend entry",FALSE
"798",3699,"6_3_6_5_N",6,3,6,5,"N",2,1.4,6.4,2.37219548225403,51.1957244873047,0.959234833717346,40.0832099914551,65.4299998283386,3.42000156641006,1,FALSE,0.6,3740,-6.08313748052339,"Bend entry",FALSE
"799",3700,"6_3_6_8_D",6,3,6,8,"D",1.9,1.46666666666667,9.46666666666667,12.1677684783936,73.7992248535156,7.24285221099854,63.1470565795898,90,4.4100022315979,1,FALSE,0.43333333333333,3741,-10.4099875969749,"Bend apex",FALSE
"800",3702,"6_4_13_1.5_D",6,4,13,1.5,"D",3.23,2.85,3.85,0.0483503,31.09412,0.00229923,12.31826,77.67,3.420004,1,FALSE,0.38,3743,-4.19837363262385,"Straight",FALSE
"801",3703,"6_4_13_1.5_N",6,4,13,1.5,"N",3.23,2.733333,3.733333,0.04616121,30.17363,0.002317258,12.30747,53.73,1.62,1,FALSE,0.496667,3744,-3.85298039260708,"Straight",FALSE
"802",3704,"6_4_13_11_D",6,4,13,11,"D",1.63,1.15,12.15,46.30664,67.35334,37.0943,67.3952,90,4.770003,1,FALSE,0.48,3745,-16.6772613817405,"Bend exit",FALSE
"803",3705,"6_4_13_11_N",6,4,13,11,"N",1.63,1.01667,12.01667,45.23158,67.18434,37.09654,67.22167,60.75,2.52,1,FALSE,0.61333,3746,-16.3873028879986,"Bend exit",FALSE
"804",3708,"6_4_13_8_N",6,4,13,8,"N",1.3,0.616667,8.616667,18.68413,62.89066,14.79825,59.84647,89.28,3.690001,1,FALSE,0.683333,3749,-14.9901967085482,"Bend apex",FALSE
"805",3717,"6_4_6_1.5_D",6,4,6,1.5,"D",4.02,3.83333333333333,4.83333333333333,-0.0507588014006615,38.9224243164062,0.00812193937599659,12.2565679550171,73.5299974679947,3.33000004291534,1,FALSE,0.186666666666669,3758,-3.9545467780882,"Straight",FALSE
"806",3718,"6_4_6_1.5_N",6,4,6,1.5,"N",4.02,3.61666666666667,4.61666666666667,-0.0515588261187077,37.0619354248047,0.00664578378200531,12.1287183761597,48.1500023603439,2.70000010728836,1,FALSE,0.40333333333333,3759,-3.44383092568943,"Straight",FALSE
"807",3719,"6_4_6_11_D",6,4,6,11,"D",2.57,1.2333333333333,12.2333333333333,26.8117122650146,90.5970077514648,20.2704315185547,83.2031555175781,32.5799989700317,1.35000005364419,1,FALSE,1.3366666666667,3760,-12.0545891238855,"Bend exit",FALSE
"808",3721,"6_4_6_5_D",6,4,6,5,"D",2,1.51666666666667,6.51666666666667,2.49013733863831,52.1156997680664,0.959412276744842,40.0773887634277,89.6399992704391,3.8699984550476,1,FALSE,0.48333333333333,3762,-6.37405485709276,"Bend entry",FALSE
"809",3722,"6_4_6_5_N",6,4,6,5,"N",2,1.06666666666667,6.06666666666667,2.03582167625427,48.552978515625,0.959315478801727,40.0863227844238,90,2.43000090122223,1,FALSE,0.93333333333333,3763,-5.29821916163313,"Bend entry",FALSE
"810",3724,"6_4_6_8_N",6,4,6,8,"N",1.9,1.16666666666667,9.16666666666667,11.1502294540405,71.6963500976562,7.24698400497437,63.2165641784668,65.5199986696243,2.97000199556351,1,FALSE,0.73333333333333,3765,-9.81691608445636,"Bend apex",FALSE
"811",3725,"7_1_13_1.5_D",7,1,13,1.5,"D",3.23,2.466667,3.466667,0.04206704,27.86876,0.002798206,12.13015,44.37,3.33,1,FALSE,0.763333,3766,-3.06202123732255,"Straight",FALSE
"812",3726,"7_1_13_1.5_N",7,1,13,1.5,"N",3.23,2.566667,3.566667,0.04389659,28.68681,0.002731858,12.15545,49.41,4.230002,1,FALSE,0.663333,3767,-3.32999727774045,"Straight",FALSE
"813",3727,"7_1_13_11_D",7,1,13,11,"D",1.63,0.65,11.65,42.28936,67.30674,37.09406,67.33029,68.31,2.159999,1,FALSE,0.98,3768,-16.2493868554601,"Bend exit",FALSE
"814",3728,"7_1_13_11_N",7,1,13,11,"N",1.63,0.699999999999999,11.7,42.70114,67.18234,37.09526,67.20781,65.7,1.979999,1,FALSE,0.930000000000001,3769,-16.1548681804781,"Bend exit",FALSE
"815",3729,"7_1_13_5_D",7,1,13,5,"D",1.38,0.8,5.8,3.665431,46.14385,1.999485,39.96349,90,3.690001,1,FALSE,0.58,3770,-9.35880077178057,"Bend entry",FALSE
"816",3730,"7_1_13_5_N",7,1,13,5,"N",1.38,0.7,5.7,3.457113,45.38184,1.999275,39.97318,90,3.690001,1,FALSE,0.68,3771,-9.0007900927243,"Bend entry",FALSE
"817",3731,"7_1_13_8_D",7,1,13,8,"D",1.3,0.550000000000001,8.55,18.26361,62.50695,14.79868,59.79247,90,4.319998,1,FALSE,0.749999999999999,3772,-14.7828832810806,"Bend apex",FALSE
"818",3732,"7_1_13_8_N",7,1,13,8,"N",1.3,0.683332999999999,8.683333,19.10731,63.10646,14.79935,59.73188,90,4.410002,1,FALSE,0.616667000000001,3773,-15.0446048429093,"Bend apex",FALSE
"819",3740,"7_1_6_1.5_D",7,1,6,1.5,"D",4.02,2.98333333333333,3.98333333333333,-0.0389037914574146,31.9986190795898,0.00693667307496071,12.1569223403931,32.1299993991852,1.70999944210052,1,FALSE,1.03666666666667,3781,-2.24629432886976,"Straight",FALSE
"820",3741,"7_1_6_1.5_N",7,1,6,1.5,"N",4.02,3.1,4.1,-0.0318653285503387,33.2403602600098,0.0102724656462669,12.4415063858032,54.6299993991852,4.05000150203705,1,FALSE,0.92,3782,-2.50149015262884,"Straight",FALSE
"821",3742,"7_1_6_11_D",7,1,6,11,"D",2.57,0.616666666666699,11.6166666666667,23.5491790771484,86.931037902832,20.2713375091553,83.2259521484375,36.0000005364418,2.07000017166137,1,FALSE,1.9533333333333,3783,-11.5472696014084,"Bend exit",FALSE
"822",3743,"7_1_6_11_N",7,1,6,11,"N",2.57,0.6666666666667,11.6666666666667,23.8125114440918,87.2239990234375,20.2715339660645,83.2213821411133,32.4000012874603,0.810000300407413,1,FALSE,1.9033333333333,3784,-11.5838246630677,"Bend exit",FALSE
"823",3744,"7_1_6_5_D",7,1,6,5,"D",2,0.61666666666667,5.61666666666667,1.58270585536957,45.0068054199219,0.960336804389954,40.1122817993164,39.1500002145767,2.69999876618385,1,FALSE,1.38333333333333,3785,-4.37251773189187,"Bend entry",FALSE
"824",3745,"7_1_6_5_N",7,1,6,5,"N",2,0.71666666666667,5.71666666666667,1.68266880512238,45.7538871765137,0.95939439535141,40.0649719238281,38.7000006437302,1.88999846577645,1,FALSE,1.28333333333333,3786,-4.55102671242235,"Bend entry",FALSE
"825",3746,"7_1_6_8_D",7,1,6,8,"D",1.9,0.6,8.6,9.25879573822022,67.5258483886719,7.24397420883179,63.1678276062012,48.3300000429153,1.53000041842461,1,FALSE,1.3,3787,-8.69166036698946,"Bend apex",FALSE
